Patriots,3,10,0,10,23,Chargers,0,14,0,0,14,201414
Falcons,7,0,10,20,37,Packers,7,24,3,9,43,201414
Cardinals,0,6,3,3,12,Rams,3,0,0,3,6,201415
Steelers,6,14,0,7,27,Falcons,0,7,6,7,20,201415
Packers,3,7,0,3,13,Bills,7,3,6,5,21,201415
Bengals,10,10,3,7,30,Browns,0,0,0,0,0,201415
Texans,7,0,0,3,10,Colts,0,14,0,3,17,201415
Raiders,0,3,3,7,13,Chiefs,7,3,21,0,31,201415
Dolphins,3,10,0,0,13,Patriots,7,7,24,3,41,201415
Redskins,3,7,3,0,13,Giants,7,0,10,7,24,201415
Buccaneers,7,3,0,7,17,Panthers,6,3,7,3,19,201415
Jaguars,6,6,0,0,12,Ravens,7,3,7,3,20,201415
Jets,0,3,7,6,16,Titans,3,2,6,0,11,201415
Broncos,3,6,7,6,22,Chargers,0,3,0,7,10,201415
Vikings,7,7,0,0,14,Lions,0,10,3,3,16,201415
49ers,0,7,0,0,7,Seahawks,3,0,7,7,17,201415
Cowboys,14,7,7,10,38,Eagles,0,10,14,3,27,201415
Saints,0,14,10,7,31,Bears,0,0,0,15,15,201415
Titans,7,3,0,3,13,Jaguars,0,7,7,7,21,201416
Eagles,7,7,0,10,24,Redskins,10,0,14,3,27,201416
Chargers,0,7,14,14,3,38,49ers,7,21,7,0,0,35,201416
Lions,7,0,3,10,20,Bears,0,7,7,0,14,201416
Vikings,7,10,0,18,35,Dolphins,0,7,7,23,37,201416
Falcons,3,10,7,10,30,Saints,7,0,0,7,14,201416
Patriots,0,7,3,7,17,Jets,0,10,3,3,16,201416
Chiefs,3,3,0,6,12,Steelers,3,7,7,3,20,201416
Packers,7,3,0,10,20,Buccaneers,0,3,0,0,3,201416
Browns,0,3,3,7,13,Panthers,3,7,0,7,17,201416
Ravens,0,0,7,6,13,Texans,3,13,3,6,25,201416
Giants,10,10,14,3,37,Rams,3,10,7,7,27,201416
Colts,0,0,0,7,7,Cowboys,14,14,7,7,42,201416
Bills,7,3,0,14,24,Raiders,0,13,6,7,26,201416
Seahawks,0,14,0,21,35,Cardinals,0,3,3,0,6,201416
Broncos,7,0,21,0,28,Bengals,7,13,7,10,37,201416
Colts,7,10,0,10,27,Titans,0,7,3,0,10,201417
Chargers,0,7,0,0,7,Chiefs,3,13,3,0,19,201417
Jets,7,7,10,13,37,Dolphins,3,14,7,0,24,201417
Bears,0,3,3,3,9,Vikings,3,0,7,3,13,201417
Bills,7,10,0,0,17,Patriots,3,3,3,0,9,201417
Eagles,14,3,7,10,34,Giants,10,6,3,7,26,201417
Saints,0,7,0,16,23,Buccaneers,3,17,0,0,20,201417
Cowboys,17,10,0,17,44,Redskins,7,3,0,7,17,201417
Browns,0,3,7,0,10,Ravens,0,3,0,17,20,201417
Jaguars,10,0,7,0,17,Texans,7,7,0,9,23,201417
Panthers,10,14,10,0,34,Falcons,0,3,0,0,3,201417
Raiders,7,0,7,0,14,Broncos,10,10,10,17,47,201417
Lions,0,7,7,6,20,Packers,7,7,7,9,30,201417
Cardinals,7,10,0,0,17,49ers,7,6,7,0,20,201417
Rams,3,3,0,0,6,Seahawks,0,0,6,14,20,201417
Bengals,7,3,0,7,17,Steelers,7,13,0,7,27,201417
Cardinals,0,14,0,2,16,Panthers,10,3,14,0,27,201418
Ravens,0,10,10,10,30,Steelers,3,6,0,8,17,201418
Bengals,7,3,0,0,10,Colts,7,6,10,3,26,201418
Lions,14,3,3,0,20,Cowboys,0,7,7,10,24,201418
Ravens,14,7,7,3,31,Patriots,7,7,14,7,35,201419
Panthers,0,10,0,7,17,Seahawks,7,7,0,17,31,201419
Cowboys,7,7,7,0,21,Packers,7,3,10,6,26,201419
Colts,0,14,7,3,24,Broncos,7,3,0,3,13,201419
Packers,13,3,0,6,0,22,Seahawks,0,0,7,15,6,28,201420
Colts,0,7,0,0,7,Patriots,14,3,21,7,45,201420
Patriots,0,14,0,14,28,Seahawks,0,14,10,0,24,201422
Steelers,0,3,8,10,21,Patriots,0,14,7,7,28,201501
Colts,0,0,8,6,14,Bills,7,10,7,3,27,201501
Packers,7,3,7,14,31,Bears,3,10,3,7,23,201501
Seahawks,7,3,3,18,0,31,Rams,0,10,14,7,3,34,201501
Browns,0,10,0,0,10,Jets,0,14,10,7,31,201501
Dolphins,0,7,0,10,17,Redskins,3,7,0,0,10,201501
Panthers,3,7,7,3,20,Jaguars,3,6,0,0,9,201501
Chiefs,14,13,0,0,27,Texans,6,3,0,11,20,201501
Saints,3,7,3,6,19,Cardinals,7,7,3,14,31,201501
Lions,7,14,0,7,28,Chargers,3,7,10,13,33,201501
Ravens,0,3,10,0,13,Broncos,6,3,7,3,19,201501
Bengals,7,17,9,0,33,Raiders,0,0,0,13,13,201501
Titans,21,14,7,0,42,Buccaneers,0,7,0,7,14,201501
Giants,3,10,3,10,26,Cowboys,3,3,7,14,27,201501
Eagles,0,3,14,7,24,Falcons,3,17,0,6,26,201501
Vikings,0,0,0,3,3,49ers,0,7,3,10,20,201501
Broncos,0,14,3,14,31,Chiefs,0,14,3,7,24,201502
Patriots,14,10,13,3,40,Bills,7,6,0,19,32,201502
Cardinals,14,14,14,6,48,Bears,7,13,3,0,23,201502
Chargers,3,3,7,6,19,Bengals,7,7,3,7,24,201502
Titans,0,0,7,7,14,Browns,14,7,0,7,28,201502
Lions,0,10,0,6,16,Vikings,7,10,6,3,26,201502
Buccaneers,3,7,13,3,26,Saints,0,7,0,12,19,201502
Falcons,7,3,0,14,24,Giants,0,13,7,0,20,201502
49ers,0,3,0,15,18,Steelers,8,21,0,14,43,201502
Rams,0,0,10,0,10,Redskins,10,7,0,7,24,201502
Texans,3,0,7,7,17,Panthers,0,10,7,7,24,201502
Ravens,10,10,0,13,33,Raiders,10,10,10,7,37,201502
Dolphins,3,10,7,0,20,Jaguars,10,10,0,3,23,201502
Cowboys,3,3,7,7,20,Eagles,0,0,0,10,10,201502
Seahawks,3,0,14,0,17,Packers,10,3,3,11,27,201502
Jets,7,3,0,10,20,Colts,0,0,0,7,7,201502
Redskins,0,6,0,15,21,Giants,12,3,3,14,32,201503
Raiders,3,14,3,7,27,Browns,0,3,7,10,20,201503
Falcons,7,10,8,14,39,Cowboys,14,14,0,0,28,201503
Colts,7,7,0,21,35,Titans,0,10,17,6,33,201503
Steelers,3,6,0,3,12,Rams,0,3,0,3,6,201503
Chargers,0,7,0,7,14,Vikings,3,7,14,7,31,201503
Jaguars,0,3,7,7,17,Patriots,10,10,17,14,51,201503
Eagles,3,21,0,0,24,Jets,0,7,0,10,17,201503
Saints,3,7,6,6,22,Panthers,0,10,10,7,27,201503
Bengals,7,7,0,14,28,Ravens,0,0,7,17,24,201503
Buccaneers,0,9,0,0,9,Texans,7,0,3,9,19,201503
49ers,0,7,0,0,7,Cardinals,14,17,9,7,47,201503
Bills,14,13,0,14,41,Dolphins,0,0,8,6,14,201503
Bears,0,0,0,0,0,Seahawks,3,3,14,6,26,201503
Broncos,0,14,0,10,24,Lions,0,6,6,0,12,201503
Chiefs,0,7,7,14,28,Packers,14,10,7,7,38,201503
Ravens,7,0,7,6,3,23,Steelers,3,10,7,0,0,20,201504
Jets,10,10,7,0,27,Dolphins,0,7,0,7,14,201504
Texans,0,0,0,21,21,Falcons,7,21,14,6,48,201504
Giants,9,7,0,8,24,Bills,3,0,0,7,10,201504
Raiders,0,14,3,3,20,Bears,6,10,0,6,22,201504
Chiefs,3,9,3,6,21,Bengals,14,0,15,7,36,201504
Jaguars,3,10,0,0,0,13,Colts,3,7,0,3,3,16,201504
Panthers,10,7,14,6,37,Buccaneers,3,7,7,6,23,201504
Eagles,0,0,13,7,20,Redskins,6,7,3,7,23,201504
Browns,3,10,3,11,27,Chargers,7,6,7,10,30,201504
Vikings,0,10,0,10,20,Broncos,3,10,7,3,23,201504
Rams,7,3,7,7,24,Cardinals,3,6,3,10,22,201504
Packers,7,0,10,0,17,49ers,0,3,0,0,3,201504
Cowboys,3,7,3,7,0,20,Saints,7,0,6,7,6,26,201504
Lions,0,3,0,7,10,Seahawks,0,10,3,0,13,201504
Colts,10,3,7,7,27,Texans,0,10,7,3,20,201505
Redskins,0,7,0,12,0,19,Falcons,0,3,3,13,6,25,201505
Seahawks,7,3,14,0,0,24,Bengals,7,0,0,17,3,27,201505
Rams,0,10,0,0,10,Packers,14,0,7,3,24,201505
Bills,0,0,7,7,14,Titans,0,3,7,3,13,201505
Bears,3,0,3,12,18,Chiefs,7,10,0,0,17,201505
Saints,7,0,3,7,17,Eagles,0,10,16,13,39,201505
Jaguars,0,14,10,7,31,Buccaneers,3,17,11,7,38,201505
Browns,3,6,7,14,3,33,Ravens,14,0,7,9,0,30,201505
Cardinals,0,28,7,7,42,Lions,7,0,0,10,17,201505
Patriots,3,10,7,10,30,Cowboys,3,0,3,0,6,201505
Broncos,0,3,6,7,16,Raiders,0,7,0,3,10,201505
49ers,3,3,7,14,27,Giants,3,10,7,10,30,201505
Steelers,0,3,7,14,24,Chargers,7,0,0,13,20,201505
Falcons,0,7,0,14,21,Saints,14,0,10,7,31,201506
Bengals,7,10,14,3,34,Bills,7,7,0,7,21,201506
Broncos,3,7,3,10,3,26,Browns,0,0,7,16,0,23,201506
Bears,3,10,3,18,0,34,Lions,7,14,3,10,3,37,201506
Dolphins,10,7,7,14,38,Titans,3,0,7,0,10,201506
Chiefs,0,0,0,10,10,Vikings,3,7,3,3,16,201506
Redskins,7,6,0,7,20,Jets,7,3,17,7,34,201506
Cardinals,7,3,0,3,13,Steelers,0,3,12,10,25,201506
Texans,7,3,0,21,31,Jaguars,0,7,7,6,20,201506
Panthers,0,7,7,13,27,Seahawks,3,7,10,3,23,201506
Chargers,3,7,7,3,20,Packers,14,3,7,3,27,201506
Ravens,0,6,7,7,20,49ers,6,10,3,6,25,201506
Patriots,7,13,7,7,34,Colts,7,14,0,6,27,201506
Giants,7,0,0,0,7,Eagles,7,10,7,3,27,201506
Seahawks,7,10,0,3,20,49ers,0,0,3,0,3,201507
Bills,3,10,0,18,31,Jaguars,0,27,0,7,34,201507
Vikings,3,12,10,3,28,Lions,14,3,0,2,19,201507
Falcons,0,3,7,0,10,Titans,0,7,0,0,7,201507
Saints,7,13,7,0,27,Colts,0,0,14,7,21,201507
Steelers,3,0,7,3,13,Chiefs,3,6,7,7,23,201507
Browns,0,3,3,0,6,Rams,10,0,7,7,24,201507
Texans,0,0,13,13,26,Dolphins,21,20,0,3,44,201507
Jets,3,7,7,6,23,Patriots,3,10,3,14,30,201507
Buccaneers,10,14,0,6,30,Redskins,0,7,14,10,31,201507
Raiders,10,20,7,0,37,Chargers,3,3,0,23,29,201507
Cowboys,3,10,0,7,20,Giants,0,10,10,7,27,201507
Eagles,0,6,10,0,16,Panthers,7,7,7,6,27,201507
Ravens,3,7,0,8,18,Cardinals,7,7,6,6,26,201507
Dolphins,0,0,7,0,7,Patriots,7,12,3,14,36,201508
Lions,3,0,0,7,10,Chiefs,7,17,7,14,45,201508
Buccaneers,3,10,7,0,3,23,Falcons,3,0,7,10,0,20,201508
Vikings,7,3,0,13,23,Bears,3,7,3,7,20,201508
Cardinals,7,3,14,10,34,Browns,7,13,0,0,20,201508
49ers,3,3,0,0,6,Rams,2,18,0,7,27,201508
Giants,7,14,7,21,49,Saints,14,14,14,10,52,201508
Bengals,3,3,0,10,16,Steelers,7,0,3,0,10,201508
Chargers,3,13,7,3,26,Ravens,6,7,6,10,29,201508
Titans,3,0,3,0,6,Texans,0,10,7,3,20,201508
Jets,3,3,7,7,20,Raiders,7,14,10,3,34,201508
Seahawks,3,7,0,3,13,Cowboys,3,3,3,3,12,201508
Packers,0,7,3,0,10,Broncos,7,10,7,5,29,201508
Colts,0,6,0,17,3,26,Panthers,10,0,7,6,6,29,201508
Browns,3,7,0,0,10,Bengals,7,7,3,14,31,201509
Dolphins,0,7,7,3,17,Bills,9,10,7,7,33,201509
Rams,6,9,0,3,0,18,Vikings,10,0,8,0,3,21,201509
Redskins,0,3,0,7,10,Patriots,14,3,3,7,27,201509
Titans,10,7,3,8,6,34,Saints,14,7,0,7,0,28,201509
Jaguars,3,7,3,10,23,Jets,14,0,7,7,28,201509
Raiders,7,7,7,14,35,Steelers,3,18,0,17,38,201509
Packers,7,0,7,15,29,Panthers,3,24,3,7,37,201509
Falcons,3,10,0,3,16,49ers,0,17,0,0,17,201509
Giants,10,7,3,12,32,Buccaneers,6,3,3,6,18,201509
Broncos,0,7,10,7,24,Colts,7,10,0,10,27,201509
Eagles,0,7,7,13,6,33,Cowboys,7,0,7,13,0,27,201509
Bears,0,7,0,15,22,Chargers,7,9,0,3,19,201509
Bills,0,12,10,0,22,Jets,3,0,7,7,17,201510
Lions,0,3,6,9,18,Packers,3,0,0,13,16,201510
Panthers,7,7,3,10,27,Titans,7,3,0,0,10,201510
Bears,10,14,0,13,37,Rams,10,0,3,0,13,201510
Dolphins,3,10,0,7,20,Eagles,16,0,0,3,19,201510
Browns,3,0,0,6,9,Steelers,6,15,3,6,30,201510
Cowboys,3,3,0,0,6,Buccaneers,0,3,0,7,10,201510
Saints,7,7,0,0,14,Redskins,14,13,10,10,47,201510
Jaguars,7,3,3,9,22,Ravens,0,14,0,6,20,201510
Vikings,10,10,0,10,30,Raiders,0,14,0,0,14,201510
Chiefs,10,9,3,7,29,Broncos,0,0,0,13,13,201510
Patriots,7,3,7,10,27,Giants,7,10,6,3,26,201510
Cardinals,0,22,3,14,39,Seahawks,0,7,10,15,32,201510
Texans,0,3,0,7,10,Bengals,3,3,0,0,6,201510
Titans,3,3,7,0,13,Jaguars,0,6,3,10,19,201511
Colts,0,7,7,10,24,Falcons,7,7,7,0,21,201511
Broncos,7,3,0,7,17,Bears,0,6,3,6,15,201511
Raiders,0,0,13,0,13,Lions,6,3,0,9,18,201511
Cowboys,0,14,0,10,24,Dolphins,0,7,7,0,14,201511
Buccaneers,7,21,7,10,45,Eagles,7,7,0,3,17,201511
Redskins,14,0,0,2,16,Panthers,14,17,10,3,44,201511
Rams,7,0,6,0,13,Ravens,0,3,0,13,16,201511
Jets,0,3,7,7,17,Texans,0,10,14,0,24,201511
Chiefs,6,6,7,14,33,Chargers,0,3,0,0,3,201511
Packers,6,10,3,11,30,Vikings,6,0,7,0,13,201511
49ers,0,7,6,0,13,Seahawks,13,7,3,6,29,201511
Bengals,7,7,0,17,31,Cardinals,0,7,21,6,34,201511
Bills,0,3,7,3,13,Patriots,3,7,10,0,20,201511
Eagles,0,7,0,7,14,Lions,7,17,14,7,45,201512
Panthers,10,13,7,3,33,Cowboys,3,0,3,8,14,201512
Bears,0,14,0,3,17,Packers,7,6,0,0,13,201512
Vikings,7,0,3,10,20,Falcons,0,3,0,7,10,201512
Rams,0,7,0,0,7,Bengals,7,10,14,0,31,201512
Raiders,7,3,7,7,24,Titans,6,0,8,7,21,201512
Buccaneers,3,9,0,0,12,Colts,3,3,13,6,25,201512
Bills,10,6,6,0,22,Chiefs,0,14,10,6,30,201512
Dolphins,0,0,7,13,20,Jets,7,7,7,17,38,201512
Giants,0,0,0,14,14,Redskins,0,17,0,3,20,201512
Chargers,0,21,3,7,31,Jaguars,6,3,3,13,25,201512
Saints,0,6,0,0,6,Texans,14,0,10,0,24,201512
Cardinals,3,3,7,6,19,49ers,0,3,10,0,13,201512
Steelers,3,15,3,9,30,Seahawks,0,14,6,19,39,201512
Patriots,7,7,0,10,0,24,Broncos,0,7,0,17,6,30,201512
Ravens,10,7,7,9,33,Browns,0,13,7,7,27,201512
Packers,0,0,14,13,27,Lions,17,0,3,3,23,201513
Texans,6,7,0,8,21,Bills,7,14,0,9,30,201513
49ers,6,7,0,7,6,26,Bears,6,7,0,7,0,20,201513
Bengals,7,13,14,3,37,Browns,0,3,0,0,3,201513
Jaguars,0,12,7,20,39,Titans,7,14,0,21,42,201513
Cardinals,7,3,14,3,27,Rams,0,0,3,0,3,201513
Ravens,0,3,7,3,13,Dolphins,0,15,0,0,15,201513
Seahawks,7,14,14,3,38,Vikings,0,0,7,0,7,201513
Jets,3,7,0,10,3,23,Giants,0,20,0,0,0,20,201513
Falcons,0,9,3,7,19,Buccaneers,7,0,9,7,23,201513
Chiefs,7,0,7,20,34,Raiders,7,7,6,0,20,201513
Broncos,14,3,0,0,17,Chargers,0,3,0,0,3,201513
Eagles,0,14,14,7,35,Patriots,0,14,0,14,28,201513
Panthers,0,13,14,14,41,Saints,14,2,8,14,38,201513
Colts,3,7,0,0,10,Steelers,6,15,7,17,45,201513
Cowboys,0,3,3,13,19,Redskins,0,3,3,10,16,201513
Vikings,7,3,0,10,20,Cardinals,10,0,7,6,23,201514
Redskins,7,7,7,3,24,Bears,0,7,14,0,21,201514
Steelers,7,9,7,10,33,Bengals,0,7,3,10,20,201514
49ers,0,3,0,7,10,Browns,7,3,7,7,24,201514
Chargers,0,0,3,0,3,Chiefs,0,10,0,0,10,201514
Lions,0,0,7,7,14,Rams,0,7,7,7,21,201514
Titans,0,0,8,0,8,Jets,10,17,0,3,30,201514
Bills,7,3,10,0,20,Eagles,7,10,3,3,23,201514
Saints,7,10,7,0,24,Buccaneers,0,10,0,7,17,201514
Falcons,0,0,0,0,0,Panthers,21,7,10,0,38,201514
Colts,3,10,3,0,16,Jaguars,3,6,21,21,51,201514
Seahawks,7,7,7,14,35,Ravens,0,6,0,0,6,201514
Raiders,0,0,9,6,15,Broncos,6,6,0,0,12,201514
Cowboys,0,0,7,0,7,Packers,0,14,0,14,28,201514
Patriots,7,10,3,7,27,Texans,3,3,0,0,6,201514
Giants,3,14,7,7,31,Dolphins,7,10,7,0,24,201514
Buccaneers,3,0,3,17,23,Rams,14,7,7,3,31,201515
Jets,6,3,0,10,19,Cowboys,3,7,3,3,16,201515
Texans,0,3,3,10,16,Colts,0,10,0,0,10,201515
Bears,0,7,3,7,17,Vikings,7,10,7,14,38,201515
Titans,0,3,7,6,16,Patriots,7,17,3,6,33,201515
Panthers,7,14,14,3,38,Giants,7,0,7,21,35,201515
Bills,0,0,17,8,25,Redskins,7,14,7,7,35,201515
Falcons,7,10,0,6,23,Jaguars,0,3,14,0,17,201515
Chiefs,14,10,0,10,34,Ravens,7,7,0,0,14,201515
Packers,14,0,10,6,30,Raiders,0,13,7,0,20,201515
Browns,7,3,0,3,13,Seahawks,7,13,0,10,30,201515
Broncos,14,13,0,0,27,Steelers,7,6,7,14,34,201515
Dolphins,0,0,7,7,14,Chargers,6,17,0,7,30,201515
Bengals,0,21,3,0,24,49ers,0,0,7,7,14,201515
Cardinals,7,10,13,10,40,Eagles,3,7,0,7,17,201515
Lions,7,14,7,7,35,Saints,3,0,7,17,27,201515
Chargers,7,10,0,3,0,20,Raiders,7,3,2,8,3,23,201516
Redskins,13,3,14,8,38,Eagles,7,3,7,7,24,201516
Panthers,7,0,3,3,13,Falcons,0,7,7,6,20,201516
Cowboys,3,3,0,0,6,Bills,6,0,3,7,16,201516
49ers,7,10,0,0,17,Lions,3,17,3,9,32,201516
Texans,10,7,17,0,34,Titans,0,0,0,6,6,201516
Browns,0,3,7,3,13,Chiefs,10,7,0,0,17,201516
Colts,8,7,0,3,18,Dolphins,0,6,3,3,12,201516
Patriots,0,3,10,7,0,20,Jets,3,7,7,3,6,26,201516
Bears,0,13,0,13,26,Buccaneers,7,0,7,7,21,201516
Steelers,0,3,7,7,17,Ravens,7,6,0,7,20,201516
Jaguars,0,6,13,8,27,Saints,14,10,7,7,38,201516
Packers,0,0,8,0,8,Cardinals,0,17,21,0,38,201516
Rams,10,6,0,7,23,Seahawks,0,3,7,7,17,201516
Giants,0,3,7,7,17,Vikings,3,16,13,17,49,201516
Bengals,7,7,0,3,0,17,Broncos,0,3,7,7,3,20,201516
Saints,7,7,3,3,20,Falcons,3,14,0,0,17,201517
Jets,0,7,10,0,17,Bills,7,9,3,3,22,201517
Lions,7,3,7,7,24,Bears,0,0,10,10,20,201517
Ravens,0,9,0,7,16,Bengals,0,7,14,3,24,201517
Steelers,7,7,3,11,28,Browns,3,6,0,3,12,201517
Redskins,21,3,3,7,34,Cowboys,0,14,0,9,23,201517
Titans,7,7,3,7,24,Colts,10,10,7,3,30,201517
Patriots,0,3,7,0,10,Dolphins,3,7,0,10,20,201517
Eagles,14,7,7,7,35,Giants,3,17,7,3,30,201517
Jaguars,0,3,3,0,6,Texans,3,17,0,10,30,201517
Chargers,3,3,7,7,20,Broncos,7,0,7,13,27,201517
Raiders,0,10,0,7,17,Chiefs,14,0,9,0,23,201517
Seahawks,10,20,6,0,36,Cardinals,0,6,0,0,6,201517
Rams,3,13,0,0,0,16,49ers,0,10,3,3,3,19,201517
Buccaneers,3,0,7,0,10,Panthers,0,24,7,7,38,201517
Vikings,3,3,14,0,20,Packers,3,0,0,10,13,201517
Chiefs,3,3,7,7,20,Patriots,7,7,7,6,27,201519
Packers,0,6,7,7,0,20,Cardinals,7,0,3,10,6,26,201519
Seahawks,0,0,14,10,24,Panthers,14,17,0,0,31,201519
Steelers,7,3,3,3,16,Broncos,6,3,3,11,23,201519
Patriots,6,3,3,6,18,Broncos,7,10,0,3,20,201520
Cardinals,0,7,0,8,15,Panthers,17,7,10,15,49,201520
Panthers,0,7,0,3,10,Broncos,10,3,3,8,24,201522
Panthers,7,10,0,3,20,Broncos,0,7,0,14,21,201601
Buccaneers,3,14,14,0,31,Falcons,10,3,8,3,24,201601
Vikings,0,0,12,13,25,Titans,3,7,0,6,16,201601
Chargers,7,14,3,3,0,27,Chiefs,3,0,7,17,6,33,201601
Raiders,10,0,3,22,35,Saints,3,14,7,10,34,201601
Bengals,3,10,7,3,23,Jets,7,9,0,6,22,201601
Browns,0,7,3,0,10,Eagles,7,6,9,7,29,201601
Packers,7,14,3,3,27,Jaguars,7,10,3,3,23,201601
Bills,0,7,0,0,7,Ravens,3,7,0,3,13,201601
Bears,7,7,0,0,14,Texans,0,10,3,10,23,201601
Dolphins,0,3,0,7,10,Seahawks,3,3,0,6,12,201601
Giants,0,13,0,7,20,Cowboys,3,6,7,3,19,201601
Lions,7,14,7,11,39,Colts,0,10,8,17,35,201601
Patriots,10,0,7,6,23,Cardinals,0,7,7,7,21,201601
Steelers,0,14,10,14,38,Redskins,6,0,3,7,16,201601
Rams,0,0,0,0,0,49ers,7,7,0,14,28,201601
Jets,6,14,7,10,37,Bills,7,3,14,7,31,201602
Ravens,2,10,7,6,25,Browns,20,0,0,0,20,201602
Titans,0,3,0,13,16,Lions,9,3,3,0,15,201602
Dolphins,0,3,7,14,24,Patriots,14,10,7,0,31,201602
Saints,0,3,0,10,13,Giants,0,7,3,6,16,201602
Bengals,3,3,3,7,16,Steelers,7,3,7,7,24,201602
Cowboys,10,3,7,7,27,Redskins,0,10,13,0,23,201602
49ers,3,7,0,17,27,Panthers,7,10,14,15,46,201602
Chiefs,0,3,0,9,12,Texans,7,6,0,6,19,201602
Seahawks,0,3,0,0,3,Rams,3,3,0,3,9,201602
Buccaneers,0,0,7,0,7,Cardinals,0,24,9,7,40,201602
Colts,3,3,7,7,20,Broncos,3,10,3,18,34,201602
Falcons,0,13,8,14,35,Raiders,0,7,7,14,28,201602
Jaguars,0,0,0,14,14,Chargers,7,14,14,3,38,201602
Packers,7,0,0,7,14,Vikings,0,10,7,0,17,201602
Eagles,3,6,13,7,29,Bears,0,7,0,7,14,201602
Texans,0,0,0,0,0,Patriots,10,0,10,7,27,201603
Cardinals,0,7,6,5,18,Bills,10,7,13,3,33,201603
Broncos,3,13,0,13,29,Bengals,7,7,0,3,17,201603
Lions,3,7,7,10,27,Packers,14,17,3,0,34,201603
Raiders,7,10,0,0,17,Titans,3,0,7,0,10,201603
Browns,0,13,0,11,0,24,Dolphins,7,3,7,7,6,30,201603
Redskins,6,10,7,6,29,Giants,14,7,3,3,27,201603
Vikings,2,6,8,6,22,Panthers,10,0,0,0,10,201603
Ravens,7,6,3,3,19,Jaguars,0,7,7,3,17,201603
49ers,0,3,0,15,18,Seahawks,14,10,6,7,37,201603
Rams,10,7,7,13,37,Buccaneers,6,14,0,12,32,201603
Chargers,0,13,6,3,22,Colts,10,3,7,6,26,201603
Jets,0,3,0,0,3,Chiefs,7,10,0,7,24,201603
Steelers,0,3,0,0,3,Eagles,3,10,21,0,34,201603
Bears,0,3,7,7,17,Cowboys,10,14,0,7,31,201603
Falcons,7,21,10,7,45,Saints,7,10,8,7,32,201603
Dolphins,7,0,0,0,7,Bengals,10,6,3,3,22,201604
Colts,3,3,0,21,27,Jaguars,7,10,6,7,30,201604
Panthers,0,10,0,23,33,Falcons,14,3,14,17,48,201604
Lions,0,3,3,8,14,Bears,7,0,7,3,17,201604
Bills,7,6,3,0,16,Patriots,0,0,0,0,0,201604
Seahawks,0,14,3,10,27,Jets,3,7,0,7,17,201604
Browns,0,17,3,0,20,Redskins,14,3,0,14,31,201604
Raiders,7,7,0,14,28,Ravens,0,6,6,15,27,201604
Titans,3,14,3,0,20,Texans,14,6,7,0,27,201604
Broncos,7,10,3,7,27,Buccaneers,7,0,0,0,7,201604
Rams,7,3,0,7,17,Cardinals,0,10,3,0,13,201604
Saints,7,7,7,14,35,Chargers,7,17,0,10,34,201604
Cowboys,0,14,7,3,24,49ers,7,7,3,0,17,201604
Chiefs,0,0,0,14,14,Steelers,22,7,7,7,43,201604
Giants,0,3,0,7,10,Vikings,7,7,3,7,24,201604
Cardinals,0,7,14,12,33,49ers,0,7,7,7,21,201605
Patriots,16,7,7,3,33,Browns,7,0,0,6,13,201605
Eagles,0,10,10,3,23,Lions,14,7,0,3,24,201605
Bears,3,10,0,10,23,Colts,3,13,3,10,29,201605
Titans,7,14,3,6,30,Dolphins,0,14,3,0,17,201605
Texans,0,6,0,7,13,Vikings,14,10,0,7,31,201605
Jets,3,10,0,0,13,Steelers,7,7,3,14,31,201605
Redskins,6,0,10,0,16,Ravens,7,3,0,0,10,201605
Falcons,10,3,7,3,23,Broncos,0,3,0,13,16,201605
Bengals,0,0,0,14,14,Cowboys,7,14,7,0,28,201605
Chargers,0,10,14,7,31,Raiders,3,6,18,7,34,201605
Bills,7,9,7,7,30,Rams,3,10,3,3,19,201605
Giants,0,6,3,7,16,Packers,7,10,0,6,23,201605
Buccaneers,3,3,8,3,17,Panthers,0,0,14,0,14,201605
Broncos,0,3,0,10,13,Chargers,7,3,9,2,21,201606
49ers,3,10,0,3,16,Bills,7,10,7,21,45,201606
Jaguars,0,0,0,17,17,Bears,0,10,3,3,16,201606
Rams,7,7,7,7,28,Lions,7,7,7,10,31,201606
Browns,6,7,0,13,26,Titans,7,7,7,7,28,201606
Steelers,8,0,0,7,15,Dolphins,3,13,7,7,30,201606
Bengals,0,7,7,3,17,Patriots,3,7,15,10,35,201606
Panthers,0,10,7,21,38,Saints,14,10,7,10,41,201606
Ravens,10,0,3,10,23,Giants,0,7,10,10,27,201606
Eagles,0,14,0,6,20,Redskins,7,14,3,3,27,201606
Chiefs,7,6,10,3,26,Raiders,7,3,0,0,10,201606
Cowboys,7,10,3,10,30,Packers,3,3,0,10,16,201606
Falcons,0,3,21,0,24,Seahawks,7,10,0,9,26,201606
Colts,3,10,0,10,0,23,Texans,0,3,6,14,3,26,201606
Jets,0,3,0,0,3,Cardinals,7,7,7,7,28,201606
Bears,0,3,7,0,10,Packers,3,3,7,13,26,201607
Giants,0,10,0,7,17,Rams,10,0,0,0,10,201607
Browns,0,10,7,0,17,Bengals,7,14,10,0,31,201607
Redskins,0,3,0,14,17,Lions,0,3,7,10,20,201607
Colts,7,10,3,14,34,Titans,6,7,0,13,26,201607
Saints,7,0,7,7,21,Chiefs,14,7,3,3,27,201607
Bills,3,7,7,8,25,Dolphins,3,3,8,14,28,201607
Ravens,10,6,0,0,16,Jets,7,7,10,0,24,201607
Vikings,0,3,0,7,10,Eagles,0,11,7,3,21,201607
