Away,AQ1,AQ2,AQ3,AQ4,AOT1,AOT2,AOT3,AOT4,Home,HQ1,HQ2,HQ3,HQ4,HOT1,HOT2,HOT3,HOT4,Date,Away_Final,Home_Final,Q1M,Q2M,Q3M,Q4M,FinalMargin,FinalTotal,HomeMargin,Season,OTs,Weekday,TravelDist,Playoffs
Oklahoma City,25,24,28,12,0,0,0,0,Boston,23,23,23,15,0,0,0,0,20101119,89,84,2,3,8,5,5,173,-5,2010,0,4,1492,0
Cleveland,28,15,25,33,0,0,0,0,New Orleans,26,36,19,27,0,0,0,0,20101119,101,108,-2,19,13,7,7,209,7,2010,0,4,924,0
Miami,17,22,29,27,0,0,0,0,Memphis,26,17,25,29,0,0,0,0,20101120,95,97,9,4,0,2,2,192,2,2010,0,5,873,0
Utah,19,26,20,38,0,0,0,0,Portland,24,24,26,20,0,0,0,0,20101120,103,94,-5,-3,-9,9,9,197,-9,2010,0,5,634,0
Cleveland,29,28,18,17,0,0,0,0,San Antonio,28,36,25,27,0,0,0,0,20101120,92,116,-1,7,14,24,24,208,24,2010,0,5,1256,0
New York,28,30,35,31,0,0,0,0,LA Clippers,29,24,32,30,0,0,0,0,20101120,124,115,-1,5,8,9,9,239,-9,2010,0,5,2445,0
Oklahoma City,26,21,15,20,0,0,0,0,Milwaukee,19,18,19,25,0,0,0,0,20101120,82,81,7,10,6,1,1,163,-1,2010,0,5,732,0
Brooklyn,25,29,21,28,0,0,0,0,Denver,28,31,24,24,0,0,0,0,20101120,103,107,3,5,8,4,4,210,4,2010,0,5,1627,0
Phoenix,25,26,23,31,0,0,0,0,Charlotte,30,25,34,34,0,0,0,0,20101120,105,123,5,4,15,18,18,228,18,2010,0,5,1778,0
Dallas,28,27,22,21,0,0,0,0,Atlanta,25,18,25,25,0,0,0,0,20101120,98,93,3,12,9,5,5,191,-5,2010,0,5,719,0
Orlando,29,20,22,19,0,0,0,0,Indiana,26,26,14,20,0,0,0,0,20101120,90,86,3,-3,5,4,4,176,-4,2010,0,5,822,0
Washington,17,38,23,24,8,0,0,0,Detroit,24,28,25,25,13,0,0,0,20101121,110,115,7,-3,-1,0,5,225,5,2010,1,6,394,0
Golden State,21,20,19,29,0,0,0,0,LA Lakers,37,32,26,22,0,0,0,0,20101121,89,117,16,28,35,28,28,206,28,2010,0,6,347,0
New Orleans,14,25,20,16,0,0,0,0,Sacramento,16,23,17,15,0,0,0,0,20101121,75,71,-2,0,3,4,4,146,-4,2010,0,6,1879,0
Boston,31,27,17,26,0,0,0,0,Toronto,23,38,21,20,0,0,0,0,20101121,101,102,-8,3,7,1,1,203,1,2010,0,6,430,0
Sacramento,22,15,19,27,0,0,0,0,Utah,20,29,29,16,0,0,0,0,20101122,83,94,-2,12,22,11,11,177,11,2010,0,0,532,0
Orlando,30,22,25,20,0,0,0,0,San Antonio,28,25,21,32,0,0,0,0,20101122,97,106,-2,1,-3,9,9,203,9,2010,0,0,1035,0
Indiana,19,35,20,19,0,0,0,0,Miami,22,19,23,13,0,0,0,0,20101122,93,77,-3,13,10,16,16,170,-16,2010,0,0,1026,0
Minnesota,27,27,27,26,0,0,0,0,Oklahoma City,28,37,25,27,0,0,0,0,20101122,107,117,1,11,9,10,10,224,10,2010,0,0,694,0
Phoenix,26,33,31,33,0,0,0,0,Houston,25,20,31,40,0,0,0,0,20101122,123,116,1,14,14,7,7,239,-7,2010,0,0,1014,0
Denver,21,30,28,27,0,0,0,0,Golden State,24,28,19,18,0,0,0,0,20101122,106,89,-3,-1,8,17,17,195,-17,2010,0,0,947,0
Boston,39,25,21,14,0,0,0,0,Atlanta,13,29,14,20,0,0,0,0,20101122,99,76,26,22,29,23,23,175,-23,2010,0,0,935,0
New Orleans,37,20,16,22,0,0,0,0,LA Clippers,33,22,22,22,0,0,0,0,20101122,95,99,-4,-2,4,4,4,194,4,2010,0,0,1669,0
Detroit,17,25,19,23,0,0,0,0,Dallas,24,14,18,32,0,0,0,0,20101123,84,88,7,-4,-5,4,4,172,4,2010,0,1,999,0
Cleveland,16,21,19,33,0,0,0,0,Indiana,24,38,21,17,0,0,0,0,20101123,89,100,8,25,27,11,11,189,11,2010,0,1,262,0
Chicago,26,23,24,18,0,0,0,0,LA Lakers,26,25,23,24,0,0,0,0,20101123,91,98,0,2,1,7,7,189,7,2010,0,1,1741,0
Atlanta,21,22,24,26,8,0,0,0,Brooklyn,31,20,19,23,14,0,0,0,20101123,101,107,10,8,3,0,6,208,6,2010,1,1,745,0
Charlotte,26,23,26,32,0,0,0,0,New York,32,28,29,21,0,0,0,0,20101123,107,110,6,11,14,3,3,217,3,2010,0,1,531,0
Philadelphia,30,22,25,29,8,0,0,0,Washington,20,18,35,33,10,0,0,0,20101123,114,116,-10,-14,-4,0,2,230,2,2010,1,1,123,0
Dallas,24,31,20,36,0,0,0,0,Oklahoma City,27,29,25,22,0,0,0,0,20101124,111,103,-3,-1,-6,8,8,214,-8,2010,0,2,189,0
New Orleans,30,21,21,15,0,0,0,0,Utah,31,30,19,25,0,0,0,0,20101124,87,105,1,10,8,18,18,192,18,2010,0,2,1432,0
Chicago,17,33,22,29,10,12,0,0,Phoenix,36,26,22,17,10,4,0,0,20101124,123,115,-19,-12,-12,0,8,238,-8,2010,2,2,1450,0
Miami,18,25,28,24,0,0,0,0,Orlando,26,25,23,30,0,0,0,0,20101124,95,104,8,8,3,9,9,199,9,2010,0,2,204,0
San Antonio,18,23,30,35,7,0,0,0,Minnesota,33,22,27,24,3,0,0,0,20101124,113,109,-15,-14,-11,0,4,222,-4,2010,1,2,1112,0
Philadelphia,18,25,28,19,0,0,0,0,Toronto,33,29,25,19,0,0,0,0,20101124,90,106,15,19,16,16,16,196,16,2010,0,2,334,0
Golden State,23,28,27,23,0,0,0,0,Houston,36,23,23,29,0,0,0,0,20101124,101,111,13,8,4,10,10,212,10,2010,0,2,1642,0
Milwaukee,22,22,24,13,0,0,0,0,Cleveland,19,15,31,18,0,0,0,0,20101124,81,83,-3,-10,-3,2,2,164,2,2010,0,2,334,0
New York,24,27,30,18,0,0,0,0,Charlotte,25,23,23,24,0,0,0,0,20101124,99,95,-1,3,10,4,4,194,-4,2010,0,2,531,0
Detroit,21,29,18,16,0,0,0,0,Memphis,24,23,33,25,0,0,0,0,20101124,84,105,3,-3,12,21,21,189,21,2010,0,2,622,0
Brooklyn,17,29,17,20,0,0,0,0,Boston,18,20,23,28,0,0,0,0,20101124,83,89,1,-8,-2,6,6,172,6,2010,0,2,190,0
Washington,18,18,27,33,0,0,0,0,Atlanta,28,25,36,27,0,0,0,0,20101125,96,116,10,17,26,20,20,212,20,2010,0,3,541,0
Sacramento,25,25,19,13,0,0,0,0,LA Clippers,30,24,30,16,0,0,0,0,20101125,82,100,5,4,15,18,18,182,18,2010,0,3,361,0
LA Lakers,33,17,22,24,0,0,0,0,Utah,17,29,29,27,0,0,0,0,20101126,96,102,-16,-4,3,6,6,198,6,2010,0,4,579,0
Dallas,27,22,22,32,0,0,0,0,San Antonio,29,22,22,21,0,0,0,0,20101126,103,94,-2,-2,-2,9,9,197,-9,2010,0,4,252,0
New Orleans,26,28,21,22,0,0,0,0,Portland,33,15,17,13,0,0,0,0,20101126,97,78,-7,6,10,19,19,175,-19,2010,0,4,2059,0
LA Clippers,21,30,30,27,0,0,0,0,Phoenix,44,23,31,18,0,0,0,0,20101126,108,116,23,16,17,8,8,224,8,2010,0,4,356,0
Cleveland,22,27,25,26,0,0,0,0,Orlando,32,30,23,26,0,0,0,0,20101126,100,111,10,13,11,11,11,211,11,2010,0,4,895,0
Philadelphia,17,30,24,19,0,0,0,0,Miami,25,26,22,26,0,0,0,0,20101126,90,99,8,4,2,9,9,189,9,2010,0,4,1021,0
Milwaukee,18,25,21,25,0,0,0,0,Detroit,29,26,20,28,0,0,0,0,20101126,89,103,11,12,11,14,14,192,14,2010,0,4,251,0
Oklahoma City,23,21,27,25,14,0,0,0,Indiana,20,32,24,20,10,0,0,0,20101126,110,106,3,-8,-5,0,4,216,-4,2010,1,4,688,0
Chicago,20,18,35,24,0,0,0,0,Denver,25,23,28,22,0,0,0,0,20101126,97,98,5,10,3,1,1,195,1,2010,0,4,916,0
Houston,26,26,16,21,0,0,0,0,Charlotte,22,23,27,27,0,0,0,0,20101126,89,99,-4,-7,4,10,10,188,10,2010,0,4,925,0
Toronto,20,32,15,34,0,0,0,0,Boston,31,27,28,24,0,0,0,0,20101126,101,110,11,6,19,9,9,211,9,2010,0,4,430,0
Golden State,24,29,29,29,0,0,0,0,Memphis,30,33,24,29,0,0,0,0,20101126,111,116,6,10,5,5,5,227,5,2010,0,4,1798,0
Brooklyn,24,24,18,20,0,0,0,0,Philadelphia,27,19,20,36,0,0,0,0,20101127,86,102,3,-2,0,16,16,188,16,2010,0,5,80,0
Orlando,30,25,19,26,0,0,0,0,Washington,20,23,29,27,0,0,0,0,20101127,100,99,10,12,2,1,1,199,-1,2010,0,5,757,0
Atlanta,32,24,19,24,0,0,0,0,New York,22,16,28,24,0,0,0,0,20101127,99,90,10,18,9,9,9,189,-9,2010,0,5,745,0
Chicago,21,23,25,27,0,0,0,0,Sacramento,28,29,19,9,0,0,0,0,20101127,96,85,-7,-13,-7,11,11,181,-11,2010,0,5,1788,0
Charlotte,16,37,19,29,0,0,0,0,Milwaukee,29,31,22,22,0,0,0,0,20101127,101,104,13,7,10,3,3,205,3,2010,0,5,658,0
Miami,26,23,17,29,0,0,0,0,Dallas,26,25,31,24,0,0,0,0,20101127,95,106,0,2,16,11,11,201,11,2010,0,5,1110,0
Memphis,32,19,16,19,0,0,0,0,Cleveland,22,23,30,17,0,0,0,0,20101127,86,92,-10,-6,8,6,6,178,6,2010,0,5,629,0
Golden State,28,20,36,20,0,0,0,0,Minnesota,26,25,17,26,0,0,0,0,20101127,104,94,2,-3,16,10,10,198,-10,2010,0,5,1581,0
Phoenix,18,39,32,44,0,0,0,0,Denver,31,37,37,33,0,0,0,0,20101128,133,138,13,11,16,5,5,271,5,2010,0,6,585,0
New York,28,25,22,24,10,16,0,0,Detroit,25,30,23,21,10,7,0,0,20101128,125,116,3,-2,-3,0,9,241,-9,2010,2,6,480,0
Oklahoma City,25,17,29,27,0,0,0,0,Houston,33,17,27,22,0,0,0,0,20101128,98,99,8,8,6,1,1,197,1,2010,0,6,413,0
Utah,30,22,27,30,0,0,0,0,LA Clippers,32,28,14,23,0,0,0,0,20101128,109,97,-2,-8,5,12,12,206,-12,2010,0,6,579,0
Indiana,23,28,26,18,0,0,0,0,LA Lakers,26,19,24,23,0,0,0,0,20101128,95,92,-3,6,8,3,3,187,-3,2010,0,6,1805,0
Portland,26,26,26,18,0,0,0,0,Brooklyn,23,21,29,25,0,0,0,0,20101128,96,98,-3,-8,-5,2,2,194,2,2010,0,6,2439,0
San Antonio,26,18,28,37,0,0,0,0,New Orleans,34,27,16,18,0,0,0,0,20101128,109,95,-8,-17,-5,14,14,204,-14,2010,0,6,506,0
Atlanta,27,25,25,19,0,0,0,0,Toronto,23,23,11,21,0,0,0,0,20101128,96,78,4,6,20,18,18,174,-18,2010,0,6,733,0
Milwaukee,26,26,21,15,0,0,0,0,Utah,30,30,20,29,0,0,0,0,20101129,88,109,4,8,7,21,21,197,21,2010,0,0,1239,0
New Orleans,19,29,22,19,0,0,0,0,Oklahoma City,23,27,18,27,0,0,0,0,20101129,89,95,4,2,-2,6,6,184,6,2010,0,0,576,0
Washington,21,23,25,25,0,0,0,0,Miami,24,28,28,25,0,0,0,0,20101129,94,105,3,8,11,11,11,199,11,2010,0,0,924,0
Houston,26,19,26,20,0,0,0,0,Dallas,25,27,31,18,0,0,0,0,20101129,91,101,-1,7,12,10,10,192,10,2010,0,0,225,0
Boston,21,35,24,26,0,0,0,0,Cleveland,23,22,20,22,0,0,0,0,20101130,106,87,-2,11,15,19,19,193,-19,2010,0,1,549,0
San Antonio,30,28,33,27,0,0,0,0,Golden State,26,22,25,25,0,0,0,0,20101130,118,98,4,10,18,20,20,216,-20,2010,0,1,1487,0
LA Lakers,27,22,16,31,0,0,0,0,Memphis,27,24,19,28,0,0,0,0,20101130,96,98,0,2,5,2,2,194,2,2010,0,1,1599,0
Brooklyn,28,30,15,27,0,0,0,0,New York,30,25,33,23,0,0,0,0,20101130,100,111,2,-3,15,11,11,211,11,2010,0,1,0,0
Detroit,23,22,16,18,0,0,0,0,Orlando,18,25,21,26,0,0,0,0,20101130,79,90,-5,-2,3,11,11,169,11,2010,0,1,957,0
Portland,29,17,22,11,0,0,0,0,Philadelphia,29,18,19,22,0,0,0,0,20101130,79,88,0,1,-2,9,9,167,9,2010,0,1,2405,0
Indiana,22,30,28,27,0,0,0,0,Sacramento,23,29,17,29,0,0,0,0,20101130,107,98,-1,0,11,9,9,205,-9,2010,0,1,1882,0
Oklahoma City,16,28,27,22,7,10,13,0,Brooklyn,22,27,13,31,7,10,10,0,20101201,123,120,-6,-5,9,0,3,243,-3,2010,3,2,1324,0
Indiana,17,29,22,20,0,0,0,0,Utah,35,19,31,25,0,0,0,0,20101201,88,110,18,8,17,22,22,198,22,2010,0,2,1353,0
Washington,25,27,29,27,0,0,0,0,Toronto,34,38,29,26,0,0,0,0,20101201,108,127,9,20,20,19,19,235,19,2010,0,2,349,0
Charlotte,24,18,20,11,0,0,0,0,New Orleans,28,15,22,24,0,0,0,0,20101201,73,89,4,1,3,16,16,162,16,2010,0,2,648,0
Detroit,18,24,9,21,0,0,0,0,Miami,29,25,19,24,0,0,0,0,20101201,72,97,11,12,22,25,25,169,25,2010,0,2,1155,0
San Antonio,24,16,28,17,0,0,0,0,LA Clippers,25,23,25,17,0,0,0,0,20101201,85,90,1,8,5,5,5,175,5,2010,0,2,1201,0
Milwaukee,22,28,21,23,0,0,0,0,Denver,19,26,31,29,0,0,0,0,20101201,94,105,-3,-5,5,11,11,199,11,2010,0,2,912,0
Minnesota,20,23,21,22,0,0,0,0,Dallas,29,26,28,17,0,0,0,0,20101201,86,100,9,12,19,14,14,186,14,2010,0,2,863,0
Orlando,28,33,24,22,0,0,0,0,Chicago,22,15,25,16,0,0,0,0,20101201,107,78,6,24,23,29,29,185,-29,2010,0,2,984,0
Portland,26,23,23,23,0,0,0,0,Boston,20,28,31,20,0,0,0,0,20101201,95,99,-6,-1,7,4,4,194,4,2010,0,2,2532,0
Memphis,29,28,19,33,0,0,0,0,Atlanta,27,36,23,26,0,0,0,0,20101201,109,112,-2,6,10,3,3,221,3,2010,0,2,336,0
LA Lakers,26,30,22,21,0,0,0,0,Houston,23,30,23,33,0,0,0,0,20101201,99,109,-3,-3,-2,10,10,208,10,2010,0,2,1371,0
Miami,31,28,36,23,0,0,0,0,Cleveland,23,17,25,25,0,0,0,0,20101202,118,90,8,19,30,28,28,208,-28,2010,0,3,1089,0
Phoenix,31,21,23,32,0,0,0,0,Golden State,20,29,23,29,0,0,0,0,20101202,107,101,11,3,3,6,6,208,-6,2010,0,3,652,0
LA Clippers,29,19,29,27,0,0,0,0,Denver,25,24,32,28,0,0,0,0,20101203,104,109,-4,1,4,5,5,213,5,2010,0,4,830,0
Oklahoma City,25,34,18,22,0,0,0,0,Toronto,28,24,34,25,0,0,0,0,20101203,99,111,3,-7,9,12,12,210,12,2010,0,4,1114,0
Minnesota,25,29,32,15,0,0,0,0,San Antonio,25,28,18,36,0,0,0,0,20101203,101,107,0,-1,-15,6,6,208,6,2010,0,4,1112,0
Indiana,28,31,17,21,0,0,0,0,Phoenix,20,32,22,31,0,0,0,0,20101203,97,105,-8,-7,-2,8,8,202,8,2010,0,4,1496,0
New York,21,34,24,21,0,0,0,0,New Orleans,26,27,20,19,0,0,0,0,20101203,100,92,-5,2,6,8,8,192,-8,2010,0,4,1168,0
Houston,38,31,29,29,0,0,0,0,Memphis,31,29,30,21,0,0,0,0,20101203,127,111,7,9,8,16,16,238,-16,2010,0,4,484,0
Brooklyn,16,16,16,31,5,0,0,0,Charlotte,18,15,27,19,12,0,0,0,20101203,84,91,2,1,12,0,7,175,7,2010,1,4,531,0
Orlando,24,30,24,26,0,0,0,0,Detroit,26,29,18,18,0,0,0,0,20101203,104,91,-2,-1,5,13,13,195,-13,2010,0,4,957,0
Dallas,23,16,27,27,0,0,0,0,Utah,20,23,19,19,0,0,0,0,20101203,93,81,3,-4,4,12,12,174,-12,2010,0,4,998,0
Chicago,19,29,19,25,0,0,0,0,Boston,31,22,29,22,0,0,0,0,20101203,92,104,12,5,15,12,12,196,12,2010,0,4,849,0
Philadelphia,26,28,20,14,0,0,0,0,Atlanta,18,28,23,24,0,0,0,0,20101203,88,93,-8,-8,-5,5,5,181,5,2010,0,4,665,0
Sacramento,16,19,17,28,0,0,0,0,LA Lakers,21,31,30,31,0,0,0,0,20101203,80,113,5,17,30,33,33,193,33,2010,0,4,361,0
Portland,24,22,10,23,0,0,0,0,Washington,18,16,23,26,0,0,0,0,20101203,79,83,-6,-12,1,4,4,162,4,2010,0,4,2347,0
Dallas,28,26,26,25,0,0,0,0,Sacramento,37,18,25,23,0,0,0,0,20101204,105,103,-9,-1,0,2,2,208,-2,2010,0,5,1437,0
Charlotte,16,29,22,24,0,0,0,0,Philadelphia,32,24,29,24,0,0,0,0,20101204,91,109,16,11,18,18,18,200,18,2010,0,5,450,0
Cleveland,24,30,17,24,0,0,0,0,Minnesota,37,36,29,27,0,0,0,0,20101204,95,129,13,19,31,34,34,224,34,2010,0,5,629,0
Atlanta,15,21,25,16,0,0,0,0,Miami,26,24,13,26,0,0,0,0,20101204,77,89,11,14,2,12,12,166,12,2010,0,5,605,0
Houston,23,21,35,30,7,0,0,0,Chicago,25,31,25,28,10,0,0,0,20101204,116,119,2,12,2,0,3,235,3,2010,1,5,939,0
Orlando,16,26,20,23,0,0,0,0,Milwaukee,24,25,20,27,0,0,0,0,20101204,85,96,8,7,7,11,11,181,11,2010,0,5,1065,0
New York,33,27,22,34,0,0,0,0,Toronto,18,32,25,24,0,0,0,0,20101205,116,99,15,10,7,17,17,215,-17,2010,0,6,341,0
Memphis,16,31,30,30,0,0,0,0,Denver,33,29,14,32,0,0,0,0,20101205,107,108,17,15,-1,1,1,215,1,2010,0,6,877,0
Cleveland,24,22,21,25,0,0,0,0,Detroit,19,32,27,24,0,0,0,0,20101205,92,102,-5,5,11,10,10,194,10,2010,0,6,90,0
Boston,27,30,23,20,0,0,0,0,Brooklyn,25,12,16,22,0,0,0,0,20101205,100,75,2,20,27,25,25,175,-25,2010,0,6,190,0
Golden State,17,25,28,39,0,0,0,0,Oklahoma City,32,22,36,24,0,0,0,0,20101205,109,114,15,12,20,5,5,223,5,2010,0,6,1386,0
Washington,31,30,17,30,0,0,0,0,Phoenix,28,36,31,30,0,0,0,0,20101205,108,125,-3,3,17,17,17,233,17,2010,0,6,1977,0
LA Clippers,15,22,27,27,0,0,0,0,Portland,30,29,17,24,0,0,0,0,20101205,91,100,15,22,12,9,9,191,9,2010,0,6,826,0
New Orleans,23,18,18,25,0,0,0,0,San Antonio,34,34,22,19,0,0,0,0,20101205,84,109,11,27,31,25,25,193,25,2010,0,6,506,0
Memphis,16,24,25,20,0,0,0,0,Utah,20,21,29,24,0,0,0,0,20101206,85,94,4,1,5,9,9,179,9,2010,0,0,1247,0
Atlanta,19,17,18,26,0,0,0,0,Orlando,19,15,19,21,0,0,0,0,20101206,80,74,0,2,1,6,6,154,-6,2010,0,0,401,0
Minnesota,36,32,18,28,0,0,0,0,New York,32,29,31,29,0,0,0,0,20101206,114,121,-4,-7,6,7,7,235,7,2010,0,0,1016,0
Toronto,18,26,23,33,0,0,0,0,Indiana,31,37,21,35,0,0,0,0,20101206,100,124,13,24,22,24,24,224,24,2010,0,0,438,0
Sacramento,20,24,19,28,0,0,0,0,LA Clippers,16,34,29,19,0,0,0,0,20101206,91,98,-4,6,16,7,7,189,7,2010,0,0,361,0
Oklahoma City,22,26,18,24,0,0,0,0,Chicago,24,29,29,17,0,0,0,0,20101206,90,99,2,5,16,9,9,189,9,2010,0,0,690,0
Miami,25,21,23,19,0,0,0,0,Milwaukee,21,14,24,19,0,0,0,0,20101206,88,78,4,11,10,10,10,166,-10,2010,0,0,1269,0
Washington,23,33,28,24,0,0,0,0,LA Lakers,36,33,18,28,0,0,0,0,20101207,108,115,13,13,3,7,7,223,7,2010,0,1,2294,0
Cleveland,26,28,20,23,0,0,0,0,Philadelphia,35,31,23,28,0,0,0,0,20101207,97,117,9,12,15,20,20,214,20,2010,0,1,358,0
Detroit,24,21,21,17,0,0,0,0,Houston,29,25,21,22,0,0,0,0,20101207,83,97,5,9,9,14,14,180,14,2010,0,1,1105,0
Phoenix,23,24,28,24,0,0,0,0,Portland,29,22,18,37,0,0,0,0,20101207,99,106,6,4,-6,7,7,205,7,2010,0,1,1005,0
Denver,16,31,29,22,0,0,0,0,Charlotte,21,31,24,24,0,0,0,0,20101207,98,100,5,5,0,2,2,198,2,2010,0,1,1355,0
Brooklyn,26,21,24,30,0,0,0,0,Atlanta,27,33,23,33,0,0,0,0,20101207,101,116,1,13,12,15,15,217,15,2010,0,1,745,0
Golden State,26,22,24,28,0,0,0,0,Dallas,27,23,21,34,0,0,0,0,20101207,100,105,1,2,-1,5,5,205,5,2010,0,1,1480,0
Memphis,25,28,25,14,12,0,0,0,Phoenix,22,19,23,28,6,0,0,0,20101208,104,98,3,12,14,0,6,202,-6,2010,1,2,1260,0
Toronto,32,25,27,26,0,0,0,0,New York,28,31,25,29,0,0,0,0,20101208,110,113,-4,2,0,3,3,223,3,2010,0,2,341,0
Golden State,19,28,27,20,0,0,0,0,San Antonio,29,28,29,25,0,0,0,0,20101208,94,111,10,10,12,17,17,205,17,2010,0,2,1487,0
Miami,28,28,21,34,0,0,0,0,Utah,27,23,28,20,0,0,0,0,20101208,111,98,1,6,-1,13,13,209,-13,2010,0,2,2086,0
Detroit,15,19,23,17,0,0,0,0,New Orleans,22,22,29,20,0,0,0,0,20101208,74,93,7,10,16,19,19,167,19,2010,0,2,939,0
Washington,27,18,25,21,0,0,0,0,Sacramento,26,33,33,24,0,0,0,0,20101208,91,116,-1,14,22,25,25,207,25,2010,0,2,2371,0
Indiana,27,21,31,16,0,0,0,0,Milwaukee,33,23,22,19,0,0,0,0,20101208,95,97,6,8,-1,2,2,192,2,2010,0,2,243,0
Denver,21,31,17,20,0,0,0,0,Boston,35,24,21,25,0,0,0,0,20101208,89,105,14,7,11,16,16,194,16,2010,0,2,1765,0
Oklahoma City,22,31,31,27,0,0,0,0,Minnesota,40,24,22,17,0,0,0,0,20101208,111,103,-18,-11,-2,8,8,214,-8,2010,0,2,694,0
LA Lakers,20,21,24,22,0,0,0,0,LA Clippers,18,25,28,15,0,0,0,0,20101208,87,86,2,-2,-6,1,1,173,-1,2010,0,2,0,0
Chicago,21,20,19,28,0,0,0,0,Cleveland,15,20,33,15,0,0,0,0,20101208,88,83,6,6,-8,5,5,171,-5,2010,0,2,308,0
Brooklyn,19,21,29,20,0,0,0,0,Dallas,30,25,24,23,0,0,0,0,20101209,89,102,11,15,10,13,13,191,13,2010,0,3,1370,0
Boston,29,27,25,21,0,0,0,0,Philadelphia,32,23,25,21,0,0,0,0,20101209,102,101,-3,1,1,1,1,203,-1,2010,0,3,270,0
Orlando,22,24,16,21,0,0,0,0,Portland,14,31,22,30,0,0,0,0,20101209,83,97,-8,-1,5,14,14,180,14,2010,0,3,2525,0
New York,19,30,27,25,0,0,0,0,Washington,23,31,19,22,0,0,0,0,20101210,101,95,-4,-5,3,6,6,196,-6,2010,0,4,204,0
Atlanta,21,27,21,23,0,0,0,0,San Antonio,26,27,18,37,0,0,0,0,20101210,92,108,5,5,2,16,16,200,16,2010,0,4,881,0
Portland,28,33,26,14,0,0,0,0,Phoenix,22,31,20,21,0,0,0,0,20101210,101,94,6,8,14,7,7,195,-7,2010,0,4,1005,0
Oklahoma City,31,21,22,23,0,0,0,0,New Orleans,32,27,12,21,0,0,0,0,20101210,97,92,-1,-7,3,5,5,189,-5,2010,0,4,576,0
Orlando,31,26,15,33,0,0,0,0,Utah,30,28,24,35,0,0,0,0,20101210,105,117,-1,1,10,12,12,222,12,2010,0,4,1915,0
Houston,24,19,28,20,0,0,0,0,Milwaukee,27,20,26,24,0,0,0,0,20101210,91,97,3,4,2,6,6,188,6,2010,0,4,1005,0
Detroit,23,24,23,29,0,0,0,0,Minnesota,19,31,26,33,0,0,0,0,20101210,99,109,-4,3,6,10,10,208,10,2010,0,4,542,0
LA Lakers,22,10,26,26,0,0,0,0,Chicago,12,24,30,22,0,0,0,0,20101210,84,88,-10,4,8,4,4,172,4,2010,0,4,1741,0
Denver,39,35,24,25,0,0,0,0,Toronto,33,32,21,30,0,0,0,0,20101210,123,116,6,9,12,7,7,239,-7,2010,0,4,1341,0
Miami,26,22,36,22,0,0,0,0,Golden State,20,25,20,19,0,0,0,0,20101210,106,84,6,3,19,22,22,190,-22,2010,0,4,2590,0
Charlotte,22,28,19,23,0,0,0,0,Indiana,30,27,22,21,0,0,0,0,20101210,92,100,8,7,10,8,8,192,8,2010,0,4,428,0
Indiana,14,21,25,23,0,0,0,0,Atlanta,16,32,27,22,0,0,0,0,20101211,83,97,2,13,15,14,14,180,14,2010,0,5,427,0
Boston,20,22,22,29,0,0,0,0,Charlotte,16,16,15,15,0,0,0,0,20101211,93,62,4,10,17,31,31,155,-31,2010,0,5,720,0
Utah,19,23,28,27,0,0,0,0,Dallas,34,20,27,22,0,0,0,0,20101211,97,103,15,12,11,6,6,200,6,2010,0,5,998,0
Toronto,28,25,30,37,0,0,0,0,Detroit,29,43,27,17,0,0,0,0,20101211,120,116,-1,-19,-16,4,4,236,-4,2010,0,5,205,0
Cleveland,29,29,17,20,0,0,0,0,Houston,37,29,26,18,0,0,0,0,20101211,95,110,8,8,17,15,15,205,15,2010,0,5,1113,0
Memphis,19,22,22,21,0,0,0,0,LA Clippers,27,20,19,17,0,0,0,0,20101211,84,83,-8,-6,-3,1,1,167,-1,2010,0,5,1599,0
Miami,17,30,31,26,0,0,0,0,Sacramento,24,18,20,21,0,0,0,0,20101211,104,83,-7,5,16,21,21,187,-21,2010,0,5,2547,0
Minnesota,18,19,28,17,0,0,0,0,Chicago,27,31,29,26,0,0,0,0,20101211,82,113,9,21,22,31,31,195,31,2010,0,5,355,0
Portland,17,23,21,17,0,0,0,0,San Antonio,26,24,23,22,0,0,0,0,20101212,78,95,9,10,12,17,17,173,17,2010,0,6,1718,0
New Orleans,13,10,23,24,0,0,0,0,Philadelphia,20,25,22,21,0,0,0,0,20101212,70,88,7,22,21,18,18,158,18,2010,0,6,1088,0
Cleveland,17,28,13,19,0,0,0,0,Oklahoma City,31,25,30,20,0,0,0,0,20101212,77,106,14,11,28,29,29,183,29,2010,0,6,949,0
Denver,24,41,24,36,0,0,0,0,New York,35,31,31,32,0,0,0,0,20101212,125,129,11,1,8,4,4,254,4,2010,0,6,1627,0
Orlando,35,24,10,25,0,0,0,0,LA Clippers,14,26,19,26,0,0,0,0,20101212,94,85,21,19,10,9,9,179,-9,2010,0,6,2197,0
LA Lakers,30,22,17,30,0,0,0,0,Brooklyn,24,18,25,25,0,0,0,0,20101212,99,92,6,10,2,7,7,191,-7,2010,0,6,2445,0
Indiana,18,23,17,15,0,0,0,0,Chicago,27,16,22,27,0,0,0,0,20101213,73,92,9,2,7,19,19,165,19,2010,0,0,163,0
Milwaukee,15,28,32,28,0,0,0,0,Dallas,25,27,22,25,0,0,0,0,20101213,103,99,-10,-9,1,4,4,202,-4,2010,0,0,857,0
Portland,18,24,22,9,0,0,0,0,Memphis,23,26,12,25,0,0,0,0,20101213,73,86,5,7,-3,13,13,159,13,2010,0,0,1845,0
